31	1164	9
31	1132	6
31	3789	6
31	5	8
31	3263	9
31	1058	8
31	3658	8
31	3508	8
31	1206	7
31	1896	7
31	1827	8
31	3171	8
32	3211	10
32	1362	10
32	2423	7
32	1064	5
32	1750	7
32	418	6
32	2470	9
32	1305	10
32	3615	10
32	402	5
32	633	10
32	3600	6
32	992	8
32	1956	7
32	2585	5
32	1348	7
32	1724	9
33	3404	7
33	417	9
33	121	8
33	1019	5
33	391	10
33	123	6
33	3876	7
33	378	8
33	967	9
33	3979	7
33	2186	6
33	1821	7
34	1259	10
34	3993	10
34	3559	10
34	2396	10
34	2910	10
34	2879	10
34	3679	7
34	3549	10
34	2114	10
34	1828	10
34	3922	10
34	1021	10
34	487	7
34	3937	10
34	3896	10
34	1182	9
34	2323	10
34	2587	3
34	2057	8
34	456	10
34	1272	10
34	504	10
34	2087	9
34	3916	8
35	3756	7
35	584	7
35	1206	8
35	241	8
35	1987	9
35	3519	8
35	3452	9
35	2528	7
35	495	8
35	1677	9
35	231	8
35	187	9
35	3202	8
35	3848	9
35	389	9
35	256	9
35	2474	6
35	2420	8
35	3432	8
35	444	9
35	2574	8
35	410	7
35	1734	7
35	3609	9
35	3018	10
35	417	9
35	3447	8
35	1786	8
35	2954	8
35	777	8
35	2054	9
35	442	7
35	1407	8
35	1327	7
35	563	8
36	2185	10
36	1975	10
36	3851	9
36	1720	9
36	3977	10
36	542	10
36	3674	9
36	945	9
36	543	9
36	688	10
36	3260	10
36	1324	10
36	1220	10
36	96	7
36	1882	9
36	3701	10
37	150	7
37	2867	10
38	2687	9
38	3668	9
38	1976	5
38	1981	8
38	33	8
38	1780	9
38	3250	7
39	1324	8
39	56	8
39	107	9
39	131	10
39	543	9
39	2621	7
39	3968	5
39	391	9
39	2135	9
39	3023	8
39	567	8
39	3333	10
39	407	8
39	3877	10
39	412	7
39	3579	8
39	3342	8
39	2620	7
39	572	8
39	133	9
39	2452	10
40	1406	5
40	2106	7
40	1827	7
40	2580	8
41	3979	10
41	565	9
41	1300	6
41	3759	10
41	444	8
41	1705	9
41	2428	9
41	2853	8
41	985	10
41	363	8
41	3981	8
41	3830	9
41	391	9
41	2625	10
41	1295	8
41	976	10
41	662	7
41	1016	7
41	2607	10
41	1367	7
41	3971	10
42	3615	9
42	349	10
42	3601	9
44	1398	9
44	3122	7
44	1548	9
44	2499	7
44	3049	9
44	2337	9
45	658	4
45	2603	9
45	3753	2
46	447	9
47	1459	5
47	2427	8
47	2082	7
47	1472	3
47	1220	10
47	645	8
47	2958	7
47	1675	5
47	1713	5
47	2920	7
48	2003	10
48	2478	5
48	455	8
48	2372	10
48	2574	10
48	1691	10
48	2074	10
48	3488	10
49	667	6
49	1491	5
49	718	5
49	2957	9
49	195	8
49	3961	8
49	3842	8
49	1671	8
50	1184	9
50	2434	6
50	3799	9
50	2503	9
51	3263	10
51	1901	10
51	3940	10
51	3198	10
51	604	10
51	11	7
52	321	5
52	858	7
52	125	9
52	387	6
52	3613	9
52	1227	6
52	444	9
52	3980	8
52	3973	7
52	1013	6
52	3986	7
52	2479	8
52	1324	7
52	978	6
52	23	9
52	982	7
52	2880	8
52	3303	5
52	317	9
53	2276	8
53	2326	7
53	2265	7
53	601	9
53	1359	8
53	618	8
53	2328	7
53	2256	7
54	464	7
54	3940	6
54	120	4
54	426	5
54	418	7
54	576	3
54	2185	9
54	2620	7
54	983	6
54	3860	7
54	1154	6
54	95	9
54	133	9
54	1244	9
54	125	8
54	3615	7
54	3955	6
54	435	8
54	2470	7
54	1723	6
54	3410	9
54	1307	7
54	3030	8
54	3608	6
54	3982	5
54	1243	7
54	816	9
54	325	9
54	3688	8
54	861	10
54	42	9
55	41	8
55	444	9
55	1021	10
55	955	5
55	1022	10
55	3315	9
55	3578	8
55	3110	8
55	2863	9
55	57	9
55	15	8
55	1305	10
55	954	9
55	761	8
55	1898	8
55	2480	8
55	3562	8
56	2787	9
56	605	10
56	684	9
56	1507	10
56	3976	6
56	2941	8
56	1851	9
56	599	8
56	1051	8
57	2730	10
57	3980	10
57	3205	10
57	205	6
57	3767	10
57	3987	5
57	984	10
57	3393	8
57	2444	10
57	110	10
57	3271	9
58	2497	8
58	2290	8
58	2948	7
58	3835	5
58	3922	5
59	1593	8
59	1481	7
59	2330	6
59	1748	6
59	957	9
59	3043	8
59	946	7
59	1282	7
59	1587	8
59	1103	6
59	1518	5
59	1054	10
59	2155	8
59	2540	7
59	1439	10
59	1544	9
59	616	7
59	871	8
59	3764	6
59	1655	8
59	3003	5
59	2787	7
59	2621	8
59	3689	7
59	3073	6
59	3801	10
59	1950	10
59	3702	8
59	2755	7
59	294	7
59	1653	6
59	1753	9
59	3168	7
59	3918	5
59	3591	4
59	260	8
59	1139	7
59	2051	9
59	325	8
59	3717	8
59	4074	8
59	1821	8
59	1564	6
59	3472	8
59	2647	7
59	972	9
59	2512	8
59	1080	9
59	53	5
59	721	9
59	921	6
59	3061	7
59	2004	7
59	2420	5
59	4040	9
59	1066	7
59	3549	4
59	256	10
59	3127	7
59	2407	5
59	2553	8
59	2069	1
59	3620	6
59	3120	4
59	1385	5
59	1704	6
59	1801	8
59	1944	8
59	1026	5
59	3800	8
59	1916	9
59	822	5
59	384	10
59	587	7
59	2871	7
59	3279	9
59	3697	5
59	2271	7
59	2688	5
59	1310	8
59	2041	8
59	857	9
59	2872	7
59	8	8
59	3158	5
59	2484	8
59	3078	10
59	1428	8
59	1547	6
59	1326	8
59	2732	7
59	2758	5
59	4056	7
59	1798	9
59	4066	5
59	3387	5
59	1737	3
59	2864	7
59	3271	8
59	4022	6
59	3317	10
59	1267	10
59	17	8
59	337	9
59	3088	5
59	948	5
59	3204	9
59	1851	8
59	3467	8
59	2401	1
59	2748	7
59	2108	6
59	788	6
59	3548	8
59	2375	9
59	2402	8
59	1044	10
59	3383	9
59	3268	7
59	1990	5
59	992	6
59	2031	8
59	50	7
59	3131	10
59	2799	8
59	1438	9
59	799	7
59	4060	8
59	937	9
59	2468	10
59	1558	8
59	3511	7
59	1651	2
59	2968	8
59	2103	8
59	2001	6
59	3621	6
59	2974	4
59	1254	10
59	600	10
59	1750	8
59	2233	3
59	574	8
59	1628	10
59	1829	6
59	3470	9
59	1035	7
59	3627	6
59	3944	10
59	1012	7
59	1961	10
59	2003	9
59	3165	9
59	2082	10
59	3366	8
59	773	10
59	1408	5
59	947	8
59	2969	5
59	1638	9
59	336	9
59	2563	8
59	1472	7
59	2483	7
59	2272	5
59	3300	8
59	1226	7
59	1429	8
59	2860	6
59	757	6
59	1596	2
59	3779	7
59	1714	7
59	2999	8
59	3126	5
59	599	9
59	295	5
59	2066	7
59	2385	10
59	1266	9
59	110	10
59	1241	8
59	484	10
59	1174	4
59	1418	10
59	2888	8
59	3772	9
59	1535	3
59	2210	6
59	1660	9
59	3109	8
59	1626	9
59	2073	9
59	4035	5
59	3340	9
59	1056	8
59	3750	10
59	1359	10
59	887	8
59	166	6
59	507	6
59	1968	10
59	1865	7
59	617	8
59	2579	6
59	1402	6
59	719	6
59	3912	6
59	3913	3
59	737	9
59	3333	5
59	2457	8
59	1581	8
59	1730	1
59	2127	8
59	1996	8
59	2683	8
59	3900	9
59	1081	6
59	324	10
59	1902	7
59	3753	7
59	2735	7
59	2848	7
59	1932	6
59	2865	9
59	3813	10
59	225	6
59	3060	10
59	243	9
59	463	8
59	273	4
59	2656	7
59	1074	10
59	2199	7
59	1988	8
59	3569	9
59	1208	5
59	2589	10
59	2228	9
59	47	10
59	3980	10
59	3645	8
59	3164	10
59	2588	6
59	3493	8
59	1924	8
59	837	9
59	2336	8
59	3081	6
59	2541	9
59	633	5
59	2551	7
59	1881	10
59	270	7
59	3484	9
59	1540	10
59	3822	10
59	3044	8
59	942	10
59	1400	9
59	1615	3
59	3259	9
59	2150	10
59	453	7
59	1554	9
59	2806	10
59	547	4
59	4067	7
59	723	8
59	302	7
59	3454	10
59	580	6
59	3348	8
59	2707	7
59	552	7
59	2459	10
59	2223	5
59	1717	8
59	3781	8
59	2184	7
59	274	8
59	1975	10
59	481	6
59	967	4
59	145	7
59	1221	8
59	3570	8
59	1589	6
59	2543	10
59	2328	9
59	1954	5
59	938	7
59	1176	10
59	1530	7
59	2005	5
59	3266	8
59	615	7
59	528	10
59	3021	5
59	824	10
59	3328	9
59	3292	10
59	253	10
59	1261	10
59	2958	7
59	3273	7
59	583	8
59	1844	9
59	2112	8
59	2928	8
59	655	8
59	3455	6
59	462	9
59	2452	9
59	1309	9
59	3101	8
59	3975	8
59	3346	10
59	529	8
59	474	7
59	2749	10
59	2060	10
59	1283	9
59	3066	5
59	3392	4
59	1251	1
59	2314	7
59	359	9
59	1983	10
59	1088	10
59	2449	8
59	2266	8
59	1265	8
59	0	8
59	2950	7
59	3599	10
59	810	5
59	3420	10
59	1455	7
59	673	7
59	2137	5
59	2635	6
59	893	5
59	1979	9
59	3675	6
59	2369	9
59	869	9
59	3663	8
59	217	10
59	444	10
59	514	7
59	2202	7
59	15	6
59	2591	8
59	1862	6
59	2941	4
59	3522	5
59	378	10
59	3152	4
59	3610	8
59	70	7
59	25	7
59	1679	6
59	1459	10
59	609	9
59	491	6
59	516	9
59	671	6
59	1469	8
59	1538	7
59	969	7
59	858	6
59	134	5
59	3207	9
59	3516	6
59	3487	7
59	3525	10
59	3777	7
59	44	10
59	560	10
59	2044	9
59	3981	5
59	3950	10
59	3838	7
59	216	7
59	2513	7
59	3904	10
59	268	5
59	1595	8
59	1926	7
59	3453	8
59	691	8
59	4057	9
59	1462	5
59	1062	10
59	2438	10
59	1247	7
59	230	10
59	1982	8
59	2190	10
59	4006	10
59	14	5
59	451	7
59	1524	8
59	48	10
59	1109	7
59	3858	7
59	327	8
59	181	5
59	892	8
59	429	4
59	2080	8
59	3644	8
59	2002	7
59	93	6
59	2035	7
59	991	8
59	3215	3
59	4037	3
59	2117	7
59	2817	10
59	3086	8
59	4016	9
59	406	7
59	2017	10
59	977	6
59	915	8
59	2059	8
59	2805	10
59	1028	10
59	699	8
59	58	8
59	3788	5
59	3200	8
59	951	4
59	276	8
59	2106	6
59	196	8
59	2471	8
59	982	7
59	2831	9
59	332	10
59	1333	7
59	1085	8
59	1023	9
59	1495	7
59	403	6
59	1910	10
59	3623	10
59	1710	7
59	395	10
59	2822	9
59	503	5
59	2047	10
59	1857	8
59	2798	10
59	3132	10
59	3327	8
59	192	10
59	2064	9
59	3798	10
59	3828	8
59	128	8
59	700	4
59	786	8
59	1611	7
59	2125	10
59	586	7
59	808	8
59	2077	5
59	3209	7
59	3436	8
59	1200	8
59	3902	9
59	867	9
59	3407	10
59	321	6
59	761	8
59	3527	3
59	455	6
59	1665	7
59	1223	8
59	2842	8
59	1245	9
59	290	8
59	2542	6
59	508	8
59	1677	10
59	1716	8
59	3144	9
59	3929	8
59	821	10
59	579	7
59	542	10
59	709	7
59	2221	10
59	1984	9
59	3082	8
59	2188	10
59	623	2
59	242	8
59	2687	5
59	944	9
59	1758	9
59	756	8
59	4058	8
59	2451	8
59	1369	8
59	1919	10
59	1861	9
59	2744	8
59	3536	9
59	1597	8
59	1479	8
59	2876	1
59	3514	10
59	4028	8
59	505	8
59	198	6
59	779	10
59	1415	7
59	3796	9
59	995	9
59	1719	8
59	2878	7
59	2191	5
59	4036	5
59	2024	8
59	1413	9
59	1213	10
59	1818	9
59	72	7
59	1927	6
59	2246	7
59	1067	5
59	247	8
59	2299	5
59	2742	9
59	4002	9
59	263	10
59	872	5
59	1813	6
59	2319	5
59	2224	5
59	1793	10
59	2746	3
59	1804	8
59	3631	8
59	843	7
59	568	7
59	751	10
59	3873	8
59	2995	6
59	571	9
59	3404	8
59	3651	7
59	504	5
59	3069	5
59	2269	9
59	2684	7
59	1205	8
59	3293	9
59	2623	6
59	1873	8
59	774	6
59	876	8
59	2942	5
59	31	9
59	2259	5
59	2911	3
59	1318	8
59	2516	3
59	3312	8
59	4051	7
59	894	4
59	1411	8
59	531	9
59	3899	4
59	2608	7
59	1227	7
59	3405	10
59	2076	5
59	3908	7
59	2779	5
59	1654	6
59	1288	10
59	3368	9
59	3558	6
59	2747	6
59	396	10
59	136	8
59	353	9
59	3857	7
59	1637	5
59	3365	6
59	1201	7
59	596	10
59	3296	2
59	2192	8
59	509	8
59	1153	5
59	556	10
59	3497	7
59	2554	10
59	2281	6
59	4055	8
59	237	8
59	3495	8
59	137	10
59	3274	6
59	3827	6
59	1468	6
59	2983	10
59	1808	8
59	1049	7
59	2156	7
59	478	9
59	2946	5
59	1229	8
59	550	10
59	584	7
59	2376	8
59	521	7
59	1376	5
59	3648	3
59	3423	8
59	1627	9
59	1781	8
59	1854	10
59	3910	6
59	3441	6
59	1345	5
59	2811	7
59	1787	10
59	670	5
59	1613	5
59	1859	8
59	1579	8
59	469	8
59	1746	6
59	233	7
59	1727	8
59	2016	5
59	2629	9
59	2510	8
59	293	8
59	300	8
59	3787	9
59	764	8
59	2021	7
59	720	6
59	376	9
59	4005	8
59	1582	8
59	1666	8
59	812	8
59	2689	8
59	1464	7
59	3318	7
59	1648	6
59	2852	8
59	3823	8
59	1512	8
59	688	10
59	2887	9
59	1740	5
59	1380	8
59	576	8
59	2654	8
59	2427	9
59	1993	8
59	3307	9
59	767	8
59	2247	7
59	3864	5
59	554	10
59	3553	8
59	2307	9
59	3483	8
59	1001	5
59	1269	8
59	1995	5
59	3550	8
59	3429	9
59	3940	7
59	182	6
59	3263	8
59	2216	9
59	4004	8
59	117	4
59	3198	6
59	3584	10
59	524	7
59	1667	8
59	3586	8
59	21	8
59	2599	10
59	2006	9
59	3551	9
59	819	9
59	2466	10
59	3682	8
59	2993	7
59	1375	8
59	1729	5
59	3555	7
59	825	6
59	3705	10
59	1480	9
59	3881	9
59	2043	8
59	127	5
59	2617	10
59	96	8
59	3961	9
59	1306	7
59	3400	5
59	1277	10
59	2971	7
59	501	9
59	1521	8
59	3229	8
59	2994	10
59	545	3
59	654	10
59	2885	8
59	3563	6
59	1972	8
59	772	5
59	4047	7
59	1017	10
59	755	8
59	2138	7
59	2284	7
59	747	5
59	2	7
59	3571	7
59	3812	9
59	3054	10
59	2252	8
59	121	7
59	1656	10
59	4000	8
59	2154	9
59	397	6
59	650	6
59	201	8
59	2443	10
59	1316	10
59	3537	10
59	3967	8
59	2373	8
59	1305	9
59	981	9
59	3267	8
59	3959	10
59	1809	6
59	3988	7
59	1783	10
59	572	5
59	84	7
59	2231	8
59	479	6
59	2921	10
59	533	6
59	840	8
59	1347	7
59	417	6
59	532	8
59	2726	1
59	1110	6
59	3095	10
59	2981	7
59	666	7
59	3615	9
59	1548	5
59	2196	5
59	1448	8
59	1534	6
59	221	3
59	2750	10
59	1295	9
59	3412	6
59	1649	9
59	1713	7
59	2619	7
59	1886	8
59	3871	6
59	3128	8
59	3578	10
59	2160	7
59	1287	8
59	536	9
59	3163	7
59	3354	9
59	1572	9
59	2070	8
59	2086	10
59	3469	10
59	546	8
59	3882	6
59	1732	10
59	4072	7
59	3859	10
59	1866	7
59	729	8
59	1015	9
59	2053	8
59	3773	8
59	2979	4
59	553	5
59	3641	10
59	2121	8
59	3784	10
59	4073	9
59	3290	8
59	2633	8
59	3006	7
59	2295	8
59	3762	9
59	2827	6
59	1819	5
59	2628	9
59	535	8
59	4012	6
59	2794	8
59	2130	10
59	2778	10
59	2260	8
59	2464	9
59	1188	5
59	2458	1
59	1397	5
59	2022	5
59	563	10
59	219	9
59	2404	9
59	1806	8
59	2577	10
59	1313	7
59	1328	7
59	2318	6
59	1571	7
59	3030	8
59	1083	10
59	1341	9
59	1543	8
59	2339	7
59	527	7
59	2669	8
59	1846	6
59	3933	7
59	3982	10
59	1014	7
59	1272	10
59	1491	7
59	3545	7
59	2936	8
59	3952	8
59	734	8
59	2101	9
59	3033	7
59	4043	10
59	180	7
59	1940	10
59	903	10
59	1895	5
59	1603	9
59	1723	3
59	1410	8
59	1914	8
59	801	8
59	1441	7
59	280	7
59	2523	5
59	1077	7
59	3524	8
59	3464	7
59	1659	8
59	1720	1
59	3083	8
59	2102	9
59	3403	10
59	42	6
59	2302	8
59	1013	8
59	1967	7
59	3573	9
59	1199	5
59	2413	7
59	1835	9
59	714	7
59	2618	8
59	2185	10
59	66	9
59	3089	7
59	3250	8
59	1342	3
59	2571	6
59	1133	8
59	2632	9
59	2616	7
59	1289	9
59	3045	8
59	4042	10
59	2118	5
59	2248	9
59	850	7
59	515	7
59	1113	8
59	551	10
59	2093	6
59	2215	7
59	2529	4
59	759	8
59	3924	8
59	3582	8
59	1463	9
59	548	8
59	3960	7
59	1805	9
59	1620	8
59	1339	5
59	1343	2
59	2045	6
59	1327	9
59	971	3
59	3976	8
59	257	5
59	496	9
59	612	10
59	3424	3
59	1796	8
59	3313	8
59	97	9
59	964	9
59	1700	4
59	131	9
59	1138	10
59	236	10
59	1322	8
59	539	8
59	2096	8
59	3289	9
59	2728	10
59	1273	10
59	710	9
59	1211	5
59	3709	7
59	3330	8
59	3854	10
59	2560	9
59	2481	8
59	806	5
59	2820	2
59	3201	5
59	4046	4
59	202	6
59	3325	10
59	2479	7
59	908	10
59	4003	10
59	1425	9
59	452	5
59	3100	9
59	3911	6
59	1329	9
59	2824	8
59	1550	5
59	3699	10
59	450	8
59	197	5
59	3214	7
59	839	7
59	1623	10
59	1021	6
59	3738	9
59	1652	9
59	4071	8
59	2666	8
59	1257	9
60	2510	8
60	2518	8
60	2501	9
60	2513	8
60	942	9
60	2591	8
60	2508	8
60	3031	7
60	2522	8
60	2566	8
60	2529	8
60	3861	10
60	2516	8
60	125	7
60	2536	8
60	2351	7
61	243	10
61	246	9
61	245	10
61	241	8
61	3829	10
61	247	8
61	242	6
61	244	9
61	240	10
61	1731	7
61	460	6
62	1361	7
62	3952	10
62	1132	7
62	1118	7
62	1489	9
62	802	10
62	2704	6
62	3792	10
62	263	9
62	3714	7
62	1031	7
62	1841	5
62	3598	9
62	11	10
62	3101	8
62	444	9
62	3066	7
62	3352	8
62	2424	9
62	1131	6
62	3807	10
62	3767	10
62	2433	10
62	2423	7
62	2355	9
63	1711	8
63	3838	5
63	3415	9
63	171	5
63	699	7
63	2832	8
63	95	4
63	1318	5
63	3040	8
64	4064	7
64	4063	7
64	4036	6
65	475	8
65	1510	8
65	3654	8
65	2159	8
65	1133	9
65	1126	9
65	3385	9
65	1156	9
65	114	9
65	2284	9
65	2228	8
65	1135	9
65	2688	8
65	2308	8
65	2786	9
65	2965	9
65	3218	9
65	1116	8
65	1528	8
65	2759	8
65	3191	8
65	1157	8
65	1119	9
65	3162	7
65	1140	9
65	3368	8
65	3364	8
65	1629	7
65	1923	8
65	2844	7
65	1711	8
65	101	7
66	1031	7
66	263	8
66	2267	10
67	1120	4
67	995	9
67	425	5
68	371	9
68	1448	8
68	1145	9
68	3872	8
68	543	9
68	3076	8
68	1303	10
68	3471	7
68	3930	5
68	3614	8
68	3060	9
68	109	9
68	324	8
68	1309	5
68	1305	9
68	3658	9
68	3430	8
68	3665	8
68	3271	8
68	3259	8
68	1304	5
68	3453	8
68	3663	7
68	3810	7
68	448	9
68	3797	9
68	3827	8
68	1433	5
68	957	10
68	3807	8
68	318	6
68	549	8
68	551	5
68	2995	9
68	876	6
69	1688	3
69	1595	9
69	1756	8
69	1135	9
69	1787	7
69	1937	5
69	1722	9
69	1229	9
69	1753	8
69	1116	9
69	1125	6
69	1600	7
69	2547	7
69	3615	9
69	1555	8
69	884	8
69	1056	8
69	1515	6
69	1305	10
69	3174	9
69	1133	8
69	3788	8
69	2788	7
69	1089	10
69	1120	7
69	1470	8
69	1521	8
69	1469	8
69	1140	8
69	1280	10
69	1763	6
69	870	8
69	2562	7
69	1183	9
69	1828	8
69	3207	8
69	1121	8
69	3280	8
69	1134	7
69	2700	8
69	2029	5
69	1805	8
69	2028	6
69	1503	8
69	1129	8
69	1913	9
69	1962	8
69	1119	8
69	2561	7
69	1214	8
69	2269	9
69	2019	8
69	1504	2
69	1831	8
69	798	7
69	2597	8
69	1486	10
69	1917	8
69	913	8
69	1912	8
69	1474	9
69	2521	7
69	1124	9
69	1731	9
69	1204	8
70	662	10
70	754	8
70	2269	9
70	2957	7
70	3341	4
70	721	8
70	3329	8
70	746	8
71	579	8
71	3479	10
